participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.455,-41.0,-806.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.472,-41.0,-805.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.489,-41.0,-802.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.506,-41.0,-794.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.522,-41.0,-778.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.539,-41.0,-752.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.555,-41.0,-743.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.573,-41.0,-738.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.589,-41.0,-735.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.606,-41.0,-731.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.622,-41.0,-724.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.639,-40.0,-717.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.656,-40.0,-709.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.672,-40.0,-682.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.689,-40.0,-658.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.705,-40.0,-633.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.722,-40.0,-595.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.739,-40.0,-564.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.756,-40.0,-522.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.772,-40.0,-488.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.789,-40.0,-452.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.805,-39.0,-416.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.822,-39.0,-366.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.839,-39.0,-328.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.856,-39.0,-289.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.873,-39.0,-234.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.889,-39.0,-194.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.906,-39.0,-143.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.922,-38.0,-108.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.939,-38.0,-75.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.955,-38.0,-44.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.972,-38.0,-4.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,1.989,-38.0,23.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.005,-38.0,56.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.022,-38.0,77.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.039,-38.0,95.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.056,-38.0,112.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.072,-38.0,120.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.089,-38.0,121.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.105,-38.0,121.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.122,-38.0,121.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.138,-38.0,121.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.155,-38.0,121.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.172,-38.0,122.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.189,-36.0,119.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.206,-29.0,113.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.222,-12.0,105.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.239,13.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.255,33.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.272,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.283,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.3,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.317,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.335,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.35,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.367,38.0,102.0,0,0,0
29rd,460,avoiding,direct,Post-Test,1,-26.05,-120.39,2.384,38.0,103.0,0,0,0
