participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.089,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.105,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.122,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.138,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.155,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.172,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.189,-41.0,-805.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.205,-41.0,-804.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.222,-41.0,-803.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.234,-41.0,-802.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.251,-41.0,-797.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.268,-41.0,-792.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.284,-41.0,-781.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.301,-41.0,-770.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.317,-41.0,-758.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.334,-41.0,-743.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.351,-41.0,-721.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.368,-41.0,-701.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.384,-41.0,-672.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.401,-41.0,-648.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.417,-41.0,-622.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.434,-41.0,-585.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.451,-41.0,-558.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.468,-41.0,-524.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.484,-41.0,-500.0,0,0,0
11ad,287,avoiding,direct,Training,5,-26.05,324.12,2.501,-41.0,-477.0,0,0,0
