participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.518,-38.0,-829.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.594,-38.0,-826.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.67,-38.0,-804.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.751,-38.0,-757.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.831,-38.0,-695.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.908,-38.0,-626.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,2.986,-38.0,-577.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.067,-38.0,-538.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.143,-38.0,-499.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.219,-38.0,-455.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.301,-38.0,-412.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.377,-38.0,-394.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.451,-38.0,-394.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.526,-37.0,-394.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.601,-37.0,-394.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.675,-28.0,-398.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.752,-8.0,-395.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.834,17.0,-386.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.91,33.0,-360.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,3.987,34.0,-321.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.064,34.0,-269.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.141,34.0,-204.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.218,35.0,-111.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.294,35.0,-5.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.369,35.0,108.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.447,35.0,223.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.523,35.0,319.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.598,35.0,414.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.674,35.0,503.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.751,36.0,589.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.826,36.0,670.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.902,36.0,743.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,4.98,36.0,805.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,5.056,36.0,848.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,5.136,36.0,885.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,5.214,36.0,896.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,5.289,36.0,896.0,1,0,0
denniz,24,avoiding,None,Post-Test,1,-26.05,-342.64,5.365,30.0,872.0,0,0,0
