participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.039,-37.0,-830.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.098,-37.0,-830.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.156,-37.0,-829.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.214,-37.0,-825.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.272,-37.0,-810.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.331,-37.0,-769.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.39,-37.0,-727.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.449,-37.0,-683.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.508,-37.0,-631.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.616,-37.0,-532.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.676,-37.0,-476.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.737,-37.0,-434.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.8,-37.0,-397.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.858,-37.0,-356.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.917,-37.0,-331.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,6.975,-36.0,-295.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.034,-36.0,-268.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.093,-36.0,-223.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.153,-36.0,-191.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.211,-36.0,-169.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.269,-36.0,-145.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.327,-36.0,-125.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.386,-36.0,-113.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.444,-36.0,-112.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.503,-36.0,-108.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.562,-36.0,-104.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.619,-36.0,-104.0,1,0,0
denniz,33,reaching,None,Post-Test,1,-26.05,-95.69,7.678,-47.0,-104.0,0,0,0
