participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.018,-38.0,-826.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.076,-38.0,-826.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.135,-38.0,-826.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.193,-38.0,-826.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.252,-37.0,-816.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.31,-37.0,-793.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.368,-37.0,-762.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.427,-37.0,-728.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.487,-37.0,-694.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.548,-37.0,-665.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.607,-37.0,-641.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.672,-37.0,-614.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.731,-37.0,-593.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.789,-37.0,-562.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.848,-37.0,-529.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.906,-37.0,-492.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,2.972,-37.0,-451.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.031,-37.0,-413.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.09,-37.0,-376.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.155,-37.0,-341.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.214,-37.0,-331.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.273,-37.0,-330.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.338,-37.0,-330.0,1,0,0
denniz,36,reaching,None,Post-Test,1,-26.05,-589.58,3.398,-37.0,-329.0,0,0,0
