participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,26,avoiding,None,Recap,1,-26.05,892.09,1.973,-38.0,-826.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.046,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.12,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.196,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.27,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.346,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.42,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.496,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.57,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.646,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.721,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.796,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.87,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,2.946,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.02,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.142,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.215,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.289,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.365,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.44,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.513,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.588,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.663,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.737,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.816,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.89,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,3.964,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.039,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.113,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.188,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.263,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.337,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.414,-38.0,-827.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.49,-38.0,-821.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.565,-37.0,-806.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.641,-37.0,-785.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.717,-37.0,-740.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.792,-37.0,-690.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.868,-37.0,-636.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,4.947,-37.0,-601.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.023,-37.0,-573.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.098,-37.0,-532.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.174,-37.0,-487.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.251,-37.0,-422.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.327,-37.0,-351.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.403,-37.0,-272.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.481,-37.0,-189.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.556,-36.0,-120.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.633,-34.0,-60.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.709,-35.0,-13.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.785,-34.0,25.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.867,-23.0,61.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,5.943,8.0,99.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.019,36.0,135.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.097,36.0,140.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.172,37.0,153.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.249,37.0,180.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.325,37.0,221.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.403,37.0,279.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.481,37.0,339.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.559,37.0,411.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.635,37.0,485.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.71,37.0,557.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.788,37.0,630.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.866,37.0,692.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,6.942,38.0,741.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.019,38.0,782.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.101,37.0,826.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.184,37.0,862.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.267,37.0,890.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.343,37.0,896.0,1,0,0
denniz,26,avoiding,None,Recap,1,-26.05,892.09,7.42,37.0,853.0,0,0,0
