participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,4.705,-37.0,-830.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,4.781,-37.0,-830.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,4.856,-37.0,-830.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,4.933,-36.0,-830.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.008,-36.0,-830.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.085,-36.0,-828.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.164,-36.0,-822.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.24,-36.0,-798.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.316,-36.0,-767.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.391,-36.0,-736.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.468,-36.0,-713.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.543,-36.0,-687.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.618,-36.0,-635.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.701,-36.0,-554.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.777,-35.0,-460.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.853,-35.0,-354.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,5.935,-35.0,-238.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.018,-35.0,-138.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.095,-35.0,-40.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.174,-33.0,58.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.25,-35.0,142.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.327,-35.0,226.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.404,-33.0,298.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.481,-28.0,361.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.557,-23.0,420.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.633,-18.0,473.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.708,-15.0,513.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.784,-6.0,544.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.859,11.0,558.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,6.934,28.0,553.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.01,28.0,522.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.085,16.0,484.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.165,4.0,456.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.244,0.0,433.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.321,-1.0,410.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.398,0.0,388.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.475,3.0,364.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.551,3.0,337.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.628,2.0,310.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.704,1.0,283.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.781,10.0,276.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.857,22.0,289.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,7.933,29.0,312.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.009,30.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.133,30.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.209,30.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.287,30.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.368,30.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.444,29.0,319.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.519,29.0,319.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.594,29.0,320.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.669,31.0,318.0,1,0,0
denniz,14,avoiding,None,Pre-Test,1,-26.05,398.2,8.748,28.0,330.0,0,0,0
