participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.205,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.279,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.355,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.428,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.509,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.583,-37.0,-829.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.657,-37.0,-813.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.732,-37.0,-792.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.808,-37.0,-770.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.892,-37.0,-753.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,2.967,-37.0,-741.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.043,-37.0,-724.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.122,-37.0,-716.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.197,-37.0,-696.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.272,-37.0,-672.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.347,-37.0,-641.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.423,-37.0,-605.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.499,-37.0,-560.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.574,-37.0,-521.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.65,-37.0,-481.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.726,-37.0,-444.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.801,-37.0,-412.0,1,0,0
denniz,15,avoiding,None,Training,1,-26.05,-95.69,3.878,-37.0,-387.0,1,0,0
