participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.239,-38.0,-828.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.297,-37.0,-828.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.357,-37.0,-828.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.416,-37.0,-823.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.475,-37.0,-787.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.535,-36.0,-749.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.6,-36.0,-699.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.659,-36.0,-646.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.719,-36.0,-596.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.783,-36.0,-544.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.843,-36.0,-504.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.903,-36.0,-467.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,2.963,-36.0,-425.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.021,-36.0,-386.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.079,-36.0,-363.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.138,-36.0,-362.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.196,-36.0,-362.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.254,-36.0,-360.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.313,-36.0,-350.0,1,0,0
denniz,30,reaching,None,Post-Test,1,-26.05,-342.64,3.373,-38.0,-355.0,0,0,0
