participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.16,-36.0,-827.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.217,-36.0,-827.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.275,-36.0,-827.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.333,-36.0,-826.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.391,-36.0,-826.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.451,-36.0,-826.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.508,-36.0,-826.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.566,-36.0,-826.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.624,-36.0,-820.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.682,-36.0,-804.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.74,-36.0,-785.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.799,-36.0,-765.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.857,-36.0,-747.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.916,-36.0,-739.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,8.975,-36.0,-730.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.034,-36.0,-717.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.092,-36.0,-706.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.15,-36.0,-688.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.209,-36.0,-663.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.268,-36.0,-631.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.327,-36.0,-588.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.386,-36.0,-546.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.445,-36.0,-507.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.506,-36.0,-461.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.565,-36.0,-416.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.624,-36.0,-377.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.683,-36.0,-336.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.743,-36.0,-292.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.802,-36.0,-255.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.861,-36.0,-219.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.921,-36.0,-178.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,9.981,-36.0,-136.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.04,-36.0,-96.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.099,-36.0,-55.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.159,-36.0,-12.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.219,-35.0,38.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.278,-35.0,87.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.337,-35.0,133.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.399,-35.0,179.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.457,-35.0,219.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.518,-35.0,257.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.577,-35.0,294.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.636,-35.0,328.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.702,-35.0,370.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.762,-34.0,401.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.822,-34.0,434.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.882,-34.0,460.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,10.941,-34.0,478.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.0,-34.0,495.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.059,-34.0,512.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.119,-34.0,531.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.185,-34.0,557.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.252,-34.0,579.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.315,-34.0,597.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.376,-34.0,610.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.435,-34.0,619.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.494,-34.0,627.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.556,-34.0,634.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.617,-34.0,639.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.675,-34.0,640.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.734,-34.0,641.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.792,-34.0,641.0,1,0,0
denniz,6,reaching,None,Pre-Test,1,-26.05,645.14,11.853,-34.0,641.0,0,0,0
