participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,2.724,-38.0,-830.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,2.798,-38.0,-830.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,2.873,-38.0,-830.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,2.951,-37.0,-824.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.027,-36.0,-764.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.102,-33.0,-705.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.184,-37.0,-643.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.26,-37.0,-587.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.335,-37.0,-533.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.411,-37.0,-478.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.487,-37.0,-416.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.564,-37.0,-338.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.641,-37.0,-248.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.717,-37.0,-155.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.792,-37.0,-55.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.869,-37.0,35.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,3.997,-11.0,174.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.073,26.0,241.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.149,36.0,282.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.224,36.0,321.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.299,36.0,376.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.375,36.0,443.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.45,37.0,523.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.527,37.0,609.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.603,37.0,680.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.678,37.0,743.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.753,37.0,791.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.828,37.0,829.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.903,37.0,870.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,4.981,37.0,896.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,5.056,37.0,896.0,1,0,0
denniz,23,avoiding,None,Post-Test,1,-26.05,645.14,5.132,36.0,868.0,0,0,0
