participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.136,-36.0,-828.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.209,-36.0,-828.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.283,-36.0,-828.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.359,-36.0,-827.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.434,-36.0,-825.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.51,-36.0,-779.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.585,-36.0,-730.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.667,-36.0,-678.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.743,-36.0,-633.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.819,-36.0,-590.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.897,-36.0,-545.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,2.972,-36.0,-495.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.048,-36.0,-435.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.127,-36.0,-378.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.203,-36.0,-327.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.28,-36.0,-275.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.356,-36.0,-226.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.432,-36.0,-177.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.508,-35.0,-134.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.632,-35.0,-63.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.707,-35.0,-24.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.783,-35.0,16.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.859,-35.0,58.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,3.935,-35.0,88.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.01,-35.0,99.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.084,-35.0,99.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.168,-35.0,110.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.244,-35.0,115.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.319,-35.0,116.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.394,-35.0,116.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.47,-35.0,128.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.547,-35.0,135.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.622,-35.0,135.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.697,-35.0,135.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.773,-35.0,137.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.849,-35.0,138.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,4.925,-35.0,138.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.001,-35.0,138.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.081,-30.0,136.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.158,-23.0,133.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.237,-13.0,131.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.314,-10.0,131.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.39,-10.0,130.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.464,-10.0,130.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.541,-9.0,132.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.617,-6.0,136.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.694,-3.0,147.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.77,-3.0,152.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.847,-3.0,153.0,1,0,0
denniz,10,avoiding,None,Pre-Test,1,-26.05,151.25,5.924,-3.0,152.0,0,0,0
