participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.184,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.243,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.302,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.36,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.418,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.475,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.533,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.591,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.649,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.707,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.766,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.825,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.885,-36.0,-826.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,4.948,-36.0,-818.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.007,-36.0,-797.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.066,-36.0,-772.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.125,-36.0,-737.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.186,-36.0,-684.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.252,-36.0,-615.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.311,-36.0,-552.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.37,-36.0,-494.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.431,-36.0,-436.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.49,-35.0,-381.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.549,-36.0,-327.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.607,-36.0,-276.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.666,-36.0,-227.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.725,-36.0,-183.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.784,-36.0,-137.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.842,-36.0,-91.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.901,-36.0,-44.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,5.96,-36.0,3.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.02,-36.0,49.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.081,-36.0,91.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.142,-35.0,127.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.201,-35.0,156.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.268,-35.0,182.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.328,-35.0,205.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.387,-35.0,227.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.448,-35.0,247.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.507,-35.0,270.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.567,-35.0,291.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.627,-35.0,311.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.686,-35.0,338.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.748,-35.0,361.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.807,-35.0,378.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.867,-35.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,6.927,-34.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,7.033,-34.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,7.092,-34.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,7.151,-34.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,7.209,-34.0,382.0,1,0,0
denniz,5,reaching,None,Pre-Test,1,-26.05,398.2,7.272,-35.0,378.0,0,0,0
