participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.089,-38.0,-830.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.147,-38.0,-830.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.205,-37.0,-823.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.264,-37.0,-794.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.324,-37.0,-742.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.384,-37.0,-686.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.443,-37.0,-618.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.502,-37.0,-531.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.561,-37.0,-438.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.62,-37.0,-329.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.681,-37.0,-223.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.74,-37.0,-110.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.799,-37.0,-4.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.859,-37.0,106.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.917,-37.0,204.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,2.977,-37.0,291.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.036,-37.0,392.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.098,-37.0,471.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.157,-37.0,535.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.217,-37.0,590.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.278,-37.0,624.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.34,-37.0,638.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.398,-37.0,638.0,1,0,0
denniz,34,reaching,None,Post-Test,1,-26.05,645.14,3.458,-35.0,639.0,0,0,0
