participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.641,-37.0,-830.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.699,-37.0,-830.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.757,-37.0,-830.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.815,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.874,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.931,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,7.989,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.048,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.107,-37.0,-829.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.166,-37.0,-828.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.226,-36.0,-805.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.284,-36.0,-790.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.343,-36.0,-761.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.402,-36.0,-731.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.461,-36.0,-703.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.52,-36.0,-681.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.581,-36.0,-661.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.64,-36.0,-641.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.7,-36.0,-619.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.759,-36.0,-594.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.819,-36.0,-569.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.878,-36.0,-544.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.938,-36.0,-520.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,8.998,-36.0,-492.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.057,-36.0,-465.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.119,-36.0,-434.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.178,-36.0,-406.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.238,-36.0,-384.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.298,-36.0,-363.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.357,-36.0,-352.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.416,-36.0,-350.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.473,-36.0,-350.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.532,-36.0,-349.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.59,-36.0,-346.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.648,-36.0,-345.0,1,0,0
denniz,3,reaching,None,Pre-Test,1,-26.05,-342.64,9.709,-36.0,-344.0,0,0,0
