participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.52,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.597,-38.0,-828.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.674,-38.0,-828.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.751,-38.0,-828.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.827,-38.0,-828.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.903,-38.0,-828.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,1.978,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.052,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.127,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.202,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.277,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.354,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.428,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.502,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.576,-38.0,-827.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.651,-37.0,-823.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.726,-37.0,-806.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.802,-37.0,-787.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.878,-37.0,-770.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,2.954,-37.0,-743.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.03,-37.0,-715.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.106,-37.0,-678.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.238,-37.0,-593.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.314,-36.0,-526.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.392,-37.0,-461.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.469,-37.0,-397.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.547,-37.0,-333.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.624,-37.0,-279.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.702,-36.0,-243.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.779,-36.0,-215.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.857,-34.0,-186.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,3.934,-21.0,-145.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.01,6.0,-95.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.086,29.0,-42.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.163,37.0,0.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.242,37.0,55.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.318,37.0,115.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.396,37.0,198.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.475,37.0,294.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.551,37.0,384.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.626,37.0,469.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.702,38.0,548.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.788,38.0,631.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.864,38.0,692.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,4.94,38.0,749.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,5.018,38.0,798.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,5.094,37.0,842.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,5.171,38.0,881.0,1,0,0
denniz,19,avoiding,None,Post-Test,1,-26.05,892.09,5.25,38.0,895.0,0,0,0
