participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.259,-38.0,-829.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.319,-38.0,-829.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.381,-38.0,-829.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.44,-38.0,-829.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.5,-38.0,-829.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.56,-37.0,-817.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.62,-37.0,-784.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.682,-37.0,-729.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.743,-37.0,-660.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.803,-37.0,-586.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.865,-37.0,-499.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.924,-37.0,-415.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,1.984,-37.0,-336.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.044,-37.0,-259.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.103,-37.0,-188.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.161,-36.0,-116.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.223,-36.0,-46.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.281,-36.0,25.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.34,-36.0,88.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.399,-36.0,146.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.458,-36.0,197.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.518,-36.0,236.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.576,-36.0,268.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.636,-36.0,297.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.695,-36.0,319.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.753,-36.0,346.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.815,-36.0,372.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.875,-36.0,391.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.934,-36.0,395.0,1,0,0
denniz,31,reaching,None,Post-Test,1,-26.05,398.2,2.994,-34.0,375.0,0,0,0
