participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,18,avoiding,None,Training,1,-26.05,892.09,4.644,-30.0,-828.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,4.719,-30.0,-828.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,4.794,-30.0,-828.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,4.87,-32.0,-828.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,4.951,-36.0,-826.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.025,-36.0,-826.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.101,-36.0,-825.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.176,-36.0,-825.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.252,-36.0,-827.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.327,-37.0,-826.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.401,-37.0,-826.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.476,-37.0,-815.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.552,-37.0,-792.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.628,-37.0,-772.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.704,-37.0,-759.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.781,-37.0,-743.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.856,-37.0,-738.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,5.932,-37.0,-727.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.008,-36.0,-706.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.084,-36.0,-679.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.168,-36.0,-640.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.244,-36.0,-601.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.319,-36.0,-550.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.394,-36.0,-494.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.469,-36.0,-436.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.548,-36.0,-369.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.625,-36.0,-300.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.701,-36.0,-229.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.777,-36.0,-169.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.853,-36.0,-108.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,6.935,-36.0,-42.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.012,-36.0,4.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.136,-36.0,64.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.215,-36.0,90.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.292,-36.0,111.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.367,-36.0,136.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.443,-36.0,158.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.519,-36.0,184.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.594,-36.0,217.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.672,-36.0,255.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.748,-36.0,304.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.826,-36.0,358.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.904,-36.0,408.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,7.981,-36.0,452.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.058,-36.0,489.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.133,-36.0,524.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.208,-36.0,556.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.285,-35.0,586.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.361,-35.0,612.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.437,-35.0,635.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.514,-35.0,658.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.591,-35.0,680.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.666,-35.0,701.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.741,-35.0,725.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.817,-35.0,751.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.894,-35.0,775.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,8.969,-35.0,796.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.051,-35.0,817.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.127,-35.0,836.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.203,-35.0,851.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.282,-35.0,858.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.359,-35.0,865.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.435,-35.0,870.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.51,-35.0,877.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.585,-35.0,882.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.66,-35.0,890.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.736,-35.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.811,-35.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.887,-35.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,9.965,-35.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.041,-31.0,890.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.116,-26.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.191,-19.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.268,-9.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.348,0.0,891.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.423,7.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.499,12.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.574,17.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.65,17.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.726,19.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.803,21.0,892.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.885,22.0,893.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,10.96,22.0,893.0,1,0,0
denniz,18,avoiding,None,Training,1,-26.05,892.09,11.036,22.0,893.0,0,0,0
