participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.526,-37.0,-831.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.6,-37.0,-831.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.674,-37.0,-831.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.749,-37.0,-830.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.823,-37.0,-815.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.9,-37.0,-784.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,4.975,-37.0,-747.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.05,-37.0,-709.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.125,-37.0,-660.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.2,-37.0,-613.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.276,-37.0,-559.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.352,-37.0,-488.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.431,-37.0,-411.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.507,-37.0,-351.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.584,-37.0,-303.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.66,-37.0,-257.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.736,-37.0,-201.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.818,-36.0,-143.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.894,-36.0,-103.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,5.969,-36.0,-89.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.048,-36.0,-88.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.123,-30.0,-92.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.198,-6.0,-90.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.273,20.0,-76.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.349,36.0,-65.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.425,36.0,-46.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.502,36.0,-3.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.578,37.0,63.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.653,37.0,139.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.735,37.0,234.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.81,37.0,314.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.886,37.0,398.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,6.968,37.0,480.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.044,37.0,557.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.121,37.0,637.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.198,37.0,704.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.273,38.0,762.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.351,38.0,812.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.435,38.0,861.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.515,37.0,896.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.59,37.0,896.0,1,0,0
denniz,27,avoiding,None,Recap,1,-26.05,-95.69,7.668,35.0,862.0,0,0,0
