participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,2.58,-38.0,-831.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,2.66,-38.0,-831.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,2.782,-37.0,-796.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,2.859,-37.0,-763.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,2.934,-37.0,-733.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.011,-37.0,-697.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.086,-37.0,-683.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.162,-37.0,-668.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.241,-37.0,-642.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.316,-28.0,-644.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.391,0.0,-639.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.467,23.0,-613.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.543,36.0,-583.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.618,36.0,-544.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.695,37.0,-489.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.77,37.0,-411.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.847,37.0,-330.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,3.928,37.0,-210.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.003,37.0,-95.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.087,37.0,40.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.162,37.0,154.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.24,38.0,266.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.315,38.0,374.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.391,38.0,470.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.466,38.0,555.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.541,38.0,619.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.618,38.0,667.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.693,38.0,708.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.768,38.0,748.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.843,38.0,793.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.921,38.0,838.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,4.998,38.0,874.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,5.075,38.0,897.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,5.152,38.0,896.0,1,0,0
denniz,28,avoiding,None,Recap,1,-26.05,-589.58,5.228,34.0,873.0,0,0,0
