participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,16,avoiding,None,Training,1,-26.05,-589.58,5.809,-37.0,-829.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,5.882,-37.0,-829.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,5.956,-37.0,-825.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.031,-36.0,-789.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.106,-36.0,-753.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.181,-36.0,-725.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.256,-36.0,-692.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.331,-36.0,-675.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.408,-36.0,-660.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.482,-36.0,-633.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.56,-36.0,-611.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.635,-37.0,-602.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.711,-37.0,-598.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.787,-37.0,-582.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.868,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,6.942,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.017,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.092,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.167,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.242,-37.0,-578.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.318,-30.0,-576.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.401,-14.0,-562.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.476,0.0,-548.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.551,11.0,-537.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.627,19.0,-524.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.703,28.0,-508.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.835,37.0,-484.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.91,37.0,-474.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,7.985,37.0,-463.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,8.061,37.0,-449.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,8.136,37.0,-431.0,1,0,0
denniz,16,avoiding,None,Training,1,-26.05,-589.58,8.215,23.0,-417.0,0,0,0
