participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.571,-38.0,-828.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.647,-38.0,-828.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.722,-38.0,-828.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.798,-37.0,-799.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.873,-37.0,-739.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,2.95,-37.0,-679.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.026,-37.0,-617.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.102,-37.0,-557.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.178,-37.0,-489.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.254,-38.0,-413.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.335,-37.0,-351.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.418,-37.0,-276.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.493,-37.0,-201.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.568,-37.0,-120.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.651,-37.0,-29.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.725,-37.0,53.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.803,-37.0,134.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.879,-37.0,206.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,3.955,-37.0,267.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.031,-37.0,297.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.107,-36.0,318.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.183,-36.0,335.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.259,-36.0,349.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.333,-36.0,353.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.408,-36.0,359.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.484,-28.0,370.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.559,-9.0,384.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.637,21.0,393.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.718,36.0,400.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.796,36.0,414.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.873,36.0,447.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,4.951,36.0,504.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.027,36.0,562.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.102,36.0,620.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.177,37.0,669.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.254,37.0,719.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.335,37.0,773.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.411,37.0,820.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.487,37.0,865.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.565,37.0,896.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.639,37.0,896.0,1,0,0
denniz,21,avoiding,None,Post-Test,1,-26.05,398.2,5.715,38.0,885.0,0,0,0
