participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
bh,4,avoiding,Pre-Test,1,0,-205.73,2.159,5.0,-471.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.217,5.0,-471.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.278,5.0,-468.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.336,7.0,-453.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.395,10.0,-426.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.456,12.0,-390.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.515,14.0,-353.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.577,17.0,-324.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.641,18.0,-299.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.703,20.0,-281.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.763,22.0,-264.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.822,23.0,-249.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.881,23.0,-241.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,2.94,24.0,-237.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.001,24.0,-235.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.06,24.0,-235.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.12,24.0,-235.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.179,24.0,-235.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.238,24.0,-235.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.298,24.0,-234.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.357,24.0,-234.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.418,24.0,-234.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.479,24.0,-234.0,1,0,0
bh,4,avoiding,Pre-Test,1,0,-205.73,3.54,29.0,-217.0,0,0,0
