participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
bh,3,avoiding,Pre-Test,1,0,352.42,3.864,5.0,-471.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,3.923,5.0,-471.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,3.984,5.0,-466.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.043,6.0,-449.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.103,7.0,-420.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.163,8.0,-379.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.224,10.0,-333.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.285,12.0,-284.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.345,15.0,-237.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.406,20.0,-187.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.468,26.0,-136.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.531,34.0,-80.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.591,41.0,-20.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.652,44.0,47.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.713,45.0,108.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.773,45.0,160.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.834,46.0,211.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.894,45.0,257.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,4.954,42.0,292.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,5.015,38.0,304.0,1,0,0
bh,3,avoiding,Pre-Test,1,0,352.42,5.075,46.0,312.0,0,0,0
