participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
bh,1,avoiding,Pre-Test,1,0,-342.82,5.675,-6.0,-483.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,5.735,-6.0,-483.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,5.794,-6.0,-483.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,5.853,-6.0,-483.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,5.912,-5.0,-482.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,5.973,-3.0,-476.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.034,-1.0,-468.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.093,1.0,-456.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.152,2.0,-443.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.212,2.0,-431.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.273,3.0,-421.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.333,3.0,-412.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.392,4.0,-402.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.451,6.0,-389.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.513,6.0,-377.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.573,6.0,-370.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.632,6.0,-366.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.692,6.0,-364.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.752,6.0,-362.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.81,7.0,-360.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.869,7.0,-355.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.929,7.0,-351.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,6.99,7.0,-349.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,7.049,7.0,-349.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,7.107,6.0,-350.0,1,0,0
bh,1,avoiding,Pre-Test,1,0,-342.82,7.168,6.0,-346.0,0,0,0
