participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
rgh,3,avoiding,Pre-Test,1,0,480.0,15.361,-44.0,460.0,1,0,0
rgh,3,avoiding,Pre-Test,1,0,480.0,15.42,-44.0,460.0,0,0,0
