participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.9,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.917,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.933,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.95,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.967,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,0.983,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.001,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.017,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.033,358.0,-68.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.05,350.0,-37.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.067,342.0,8.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.084,338.0,33.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.101,335.0,50.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.117,333.0,64.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.134,331.0,77.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.151,330.0,97.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.168,331.0,118.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.184,332.0,143.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.201,332.0,150.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.217,332.0,153.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.234,332.0,156.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.25,332.0,159.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.267,336.0,175.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.284,346.0,203.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.3,354.0,226.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.317,357.0,236.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.334,358.0,241.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.35,358.0,242.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.367,359.0,246.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.384,362.0,255.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.4,365.0,270.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.417,368.0,285.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.435,369.0,292.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.45,370.0,297.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.467,370.0,300.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.484,370.0,302.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.501,370.0,304.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.517,370.0,305.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.534,370.0,306.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.55,370.0,306.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.566,370.0,306.0,1,0,0
participant03,4,avoiding,Pre-Test,1,0,-92.58,1.585,370.0,306.0,0,0,0
