participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
participant03,7,avoiding,Pre-Test,1,0,92.58,0.916,624.0,155.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,0.933,624.0,155.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,0.949,624.0,155.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,0.966,624.0,155.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,0.983,624.0,155.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.0,623.0,160.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.016,623.0,164.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.033,621.0,178.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.05,619.0,199.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.067,619.0,222.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.083,620.0,251.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.1,620.0,265.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.116,620.0,271.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.133,620.0,274.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.15,620.0,277.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.167,621.0,284.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.183,622.0,305.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.2,624.0,346.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.216,624.0,359.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.233,624.0,367.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.25,624.0,373.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.266,624.0,382.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.283,625.0,400.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.3,625.0,409.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.316,626.0,422.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.333,626.0,429.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.35,626.0,432.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.366,626.0,432.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.383,626.0,432.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.399,626.0,432.0,1,0,0
participant03,7,avoiding,Pre-Test,1,0,92.58,1.416,626.0,432.0,0,0,0
