participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.783,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.8,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.816,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.833,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.849,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.867,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.882,390.0,-108.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.899,390.0,-94.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.916,384.0,-30.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.933,381.0,6.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.95,378.0,38.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.966,378.0,53.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,0.983,378.0,66.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.0,378.0,80.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.017,382.0,99.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.033,383.0,110.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.049,385.0,114.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.066,386.0,118.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.083,386.0,119.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.1,386.0,120.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.116,386.0,121.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.133,385.0,122.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.15,385.0,124.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.166,385.0,132.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.183,392.0,170.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.199,394.0,185.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.216,395.0,190.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.233,395.0,192.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.25,395.0,194.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.266,395.0,198.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.283,396.0,202.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.299,396.0,206.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.316,396.0,210.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.333,396.0,211.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.35,396.0,214.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.366,396.0,214.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.382,396.0,214.0,1,0,0
participant03,2,avoiding,Pre-Test,1,0,-30.84,1.4,396.0,214.0,0,0,0
