participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.483,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.5,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.516,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.533,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.55,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.566,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.583,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.6,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.616,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.633,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.649,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.666,433.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.684,430.0,37.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.7,398.0,55.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.716,373.0,73.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.733,356.0,89.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.75,346.0,102.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.767,339.0,114.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.783,336.0,119.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.8,334.0,124.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.817,332.0,132.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.833,330.0,140.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.85,329.0,149.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.867,327.0,161.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.883,326.0,178.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.9,327.0,186.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.917,328.0,192.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.933,330.0,199.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.95,335.0,212.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.967,340.0,220.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,0.983,347.0,227.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.0,355.0,234.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.017,365.0,240.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.033,369.0,241.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.05,373.0,241.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.066,377.0,238.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.083,380.0,232.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.1,385.0,219.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.116,389.0,210.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.133,392.0,198.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.15,394.0,187.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.166,398.0,172.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.183,398.0,164.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.2,400.0,156.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.217,400.0,150.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.233,401.0,145.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.249,401.0,142.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.266,401.0,142.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.283,401.0,141.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.299,401.0,141.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.316,401.0,142.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.333,401.0,144.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.35,401.0,148.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.367,401.0,163.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.383,405.0,183.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.4,406.0,205.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.416,408.0,219.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.434,410.0,234.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.449,411.0,240.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.466,413.0,250.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.483,419.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.499,426.0,276.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.516,430.0,282.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.532,433.0,288.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.55,434.0,291.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.566,438.0,298.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.583,444.0,305.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.599,454.0,316.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.616,466.0,327.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.633,475.0,334.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.65,487.0,340.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.666,494.0,341.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.683,498.0,341.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.7,501.0,340.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.716,506.0,335.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.733,511.0,328.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.75,517.0,313.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.766,522.0,294.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.782,527.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.8,528.0,240.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.816,526.0,220.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.833,525.0,201.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.85,521.0,180.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.866,519.0,174.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.883,519.0,170.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.9,518.0,169.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.916,518.0,168.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.933,518.0,167.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.949,518.0,167.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.966,518.0,167.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.983,518.0,167.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,1.999,518.0,170.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.016,518.0,173.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.033,518.0,175.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.05,520.0,179.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.066,530.0,201.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.083,554.0,236.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.099,566.0,251.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.116,570.0,258.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.132,574.0,261.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.149,574.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.166,575.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.182,576.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.199,578.0,262.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.216,584.0,260.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.233,595.0,254.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.249,610.0,246.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.265,621.0,242.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.282,633.0,238.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.299,645.0,234.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.316,662.0,219.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.332,671.0,202.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.349,676.0,186.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.366,677.0,172.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.382,676.0,158.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.399,674.0,154.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.416,673.0,150.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.432,670.0,144.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.449,664.0,133.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.466,662.0,126.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.482,658.0,121.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.499,658.0,118.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.516,656.0,116.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.532,656.0,116.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.549,655.0,116.0,1,0,0
participant03,5,avoiding,Pre-Test,1,0,-154.27,2.566,655.0,116.0,0,0,0
