participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.65,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.667,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.68,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.7,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.713,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.73,-36.0,-814.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.751,-36.0,-812.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.767,-36.0,-806.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.78,-36.0,-801.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.801,-36.0,-793.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.818,-35.0,-783.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.83,-35.0,-775.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.851,-35.0,-744.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.867,-35.0,-722.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.88,-35.0,-700.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.901,-35.0,-677.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.917,-35.0,-641.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.934,-35.0,-610.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.95,-35.0,-577.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.962,-35.0,-543.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.98,-35.0,-504.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,0.996,-35.0,-478.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.013,-35.0,-454.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.029,-36.0,-430.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.046,-36.0,-398.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.062,-36.0,-371.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.079,-36.0,-341.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.096,-37.0,-307.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.112,-37.0,-256.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.13,-37.0,-206.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.146,-37.0,-172.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.162,-38.0,-142.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.179,-38.0,-113.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.196,-38.0,-73.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.213,-38.0,-41.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.229,-38.0,1.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.246,-38.0,32.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.262,-38.0,63.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.28,-38.0,107.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.296,-38.0,140.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.312,-38.0,171.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.329,-38.0,209.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.346,-38.0,237.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.362,-38.0,265.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.379,-38.0,304.0,0,0,0
35ad,261,avoiding,direct,Training,4,-26.05,324.12,1.396,-38.0,332.0,0,0,0
