participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
k,6,avoiding,Pre-Test,1,0,480.0,19.881,2.0,224.0,1,0,0
k,6,avoiding,Pre-Test,1,0,480.0,19.94,2.0,224.0,0,0,0
