participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.271,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.287,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.304,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.32,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.337,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.353,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.37,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.387,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.404,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.42,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.437,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.454,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.466,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.487,-35.0,-824.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.504,-35.0,-821.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.521,-35.0,-814.0,0,0,0
10ri,415,avoiding,reversed,Post-Test,1,-26.05,101.86,2.537,-35.0,-805.0,0,0,0
