participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.905,-31.0,-812.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.922,-31.0,-812.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.939,-31.0,-812.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.955,-31.0,-811.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.972,-31.0,-811.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,0.989,-31.0,-810.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.005,-31.0,-810.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.022,-31.0,-810.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.039,-31.0,-810.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.056,-31.0,-809.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.072,-30.0,-809.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.089,-30.0,-808.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.105,-30.0,-808.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.122,-30.0,-807.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.139,-30.0,-807.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.155,-30.0,-807.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.172,-30.0,-805.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.189,-30.0,-795.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.206,-29.0,-783.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.222,-28.0,-765.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.239,-28.0,-749.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.256,-28.0,-730.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.272,-28.0,-699.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.289,-28.0,-672.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.305,-28.0,-642.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.322,-28.0,-598.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.339,-28.0,-561.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.356,-28.0,-521.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.372,-29.0,-462.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.389,-29.0,-413.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.405,-29.0,-363.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.422,-30.0,-292.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.439,-30.0,-235.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.455,-30.0,-159.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.472,-30.0,-103.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.489,-31.0,-48.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.505,-31.0,6.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.522,-32.0,76.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.539,-34.0,140.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.555,-34.0,184.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.572,-35.0,226.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.589,-35.0,264.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.606,-35.0,309.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.622,-35.0,339.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.639,-35.0,367.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.656,-35.0,392.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.672,-35.0,419.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.689,-35.0,439.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.705,-35.0,450.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.722,-35.0,460.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.739,-35.0,469.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.755,-35.0,480.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.772,-35.0,488.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.789,-35.0,493.0,0,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.806,-35.0,496.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.822,-35.0,500.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.834,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.85,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.867,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.884,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.9,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.917,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.934,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.95,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.969,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,1.985,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.0,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.017,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.034,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.05,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.067,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.084,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.1,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.117,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.134,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.15,-35.0,502.0,1,0,0
42ri,169,reaching,reversed,Training,2,-26.05,-120.39,2.168,-35.0,502.0,0,0,0
