participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.433,-39.0,-832.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.511,-38.0,-806.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.589,-38.0,-722.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.666,-38.0,-642.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.748,-37.0,-486.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.826,-37.0,-332.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.902,-37.0,-259.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,1.978,-37.0,-248.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.055,-25.0,-231.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.131,31.0,-191.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.207,37.0,-183.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.282,37.0,-145.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.359,38.0,-29.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.435,38.0,147.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.51,39.0,319.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.588,39.0,477.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.664,39.0,598.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.74,40.0,692.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.819,40.0,796.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,2.901,40.0,851.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,3.024,39.0,900.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,3.099,39.0,900.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,3.175,39.0,900.0,1,0,0
lkngyue5,14,avoiding,None,Pre-Test,1,-26.05,-95.69,3.252,30.0,882.0,0,0,0
