participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,3.987,-40.0,-832.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.045,-40.0,-832.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.104,-40.0,-832.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.164,-40.0,-832.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.221,-39.0,-827.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.28,-39.0,-769.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.339,-39.0,-686.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.399,-39.0,-584.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.458,-38.0,-481.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.517,-38.0,-385.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.576,-38.0,-351.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.638,-38.0,-351.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.697,-38.0,-351.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.756,-38.0,-351.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.814,-38.0,-351.0,1,0,0
lkngyue5,1,reaching,None,Pre-Test,1,-26.05,-342.64,4.875,-39.0,-347.0,0,0,0
