participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.066,-39.0,-832.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.143,-38.0,-828.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.22,-38.0,-717.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.296,-37.0,-577.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.371,-37.0,-375.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.449,-37.0,-142.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.526,-36.0,62.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.602,-36.0,220.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.678,-36.0,297.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.754,-27.0,335.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.833,32.0,378.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,2.91,37.0,384.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.036,38.0,447.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.111,38.0,532.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.187,38.0,625.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.263,39.0,735.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.34,39.0,820.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.416,39.0,884.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.492,39.0,898.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.566,39.0,898.0,1,0,0
lkngyue5,11,avoiding,None,Pre-Test,1,-26.05,645.14,3.642,38.0,897.0,0,0,0
