participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.487,-34.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.563,-34.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.642,-34.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.718,-34.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.8,-34.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.877,-33.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,4.951,-33.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.027,-32.0,815.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.101,-32.0,816.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.183,-33.0,818.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.258,-33.0,818.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.334,-34.0,824.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.409,-34.0,831.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.485,-34.0,835.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.563,-34.0,835.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.639,-26.0,838.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.765,16.0,855.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.841,39.0,860.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.916,39.0,864.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,5.993,38.0,892.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.068,38.0,894.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.15,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.224,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.298,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.373,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.448,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.525,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.606,38.0,895.0,1,0,0
lkngyue5,12,avoiding,None,Pre-Test,1,-26.05,892.09,6.684,36.0,895.0,0,0,0
