participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,1.82,-39.0,-832.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,1.899,-38.0,-801.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,1.977,-38.0,-699.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.057,-38.0,-632.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.133,-37.0,-607.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.209,-34.0,-607.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.285,9.0,-594.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.361,38.0,-548.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.438,38.0,-506.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.514,38.0,-401.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.592,39.0,-258.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.668,40.0,-78.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.75,40.0,137.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.826,40.0,346.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.901,40.0,515.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,2.977,40.0,637.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.052,41.0,741.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.131,40.0,834.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.206,40.0,897.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.281,40.0,899.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.356,40.0,899.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.432,39.0,895.0,1,0,0
lkngyue5,13,avoiding,None,Pre-Test,1,-26.05,-589.58,3.508,38.0,884.0,0,0,0
