participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.114,-39.0,-832.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.189,-38.0,-792.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.265,-37.0,-725.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.341,-37.0,-627.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.416,-37.0,-480.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.492,-37.0,-313.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.568,-37.0,-149.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.643,-37.0,-12.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.72,-36.0,90.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.804,-36.0,189.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.884,-36.0,260.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,2.965,-36.0,294.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.04,-32.0,294.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.116,2.0,277.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.191,38.0,267.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.267,37.0,265.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.344,37.0,276.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.419,37.0,328.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.501,37.0,428.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.584,38.0,555.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.659,38.0,649.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.734,38.0,730.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.811,38.0,810.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.888,38.0,885.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,3.966,38.0,897.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,4.043,38.0,897.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,4.119,37.0,888.0,1,0,0
lkngyue5,10,avoiding,None,Pre-Test,1,-26.05,398.2,4.198,20.0,842.0,0,0,0
