participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.308,-38.0,-828.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.386,-38.0,-827.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.468,-37.0,-825.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.545,-37.0,-765.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.628,-37.0,-616.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.71,-36.0,-434.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.796,-36.0,-242.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.877,-36.0,-74.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,1.955,-36.0,69.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.037,-36.0,188.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.115,-36.0,291.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.194,-36.0,382.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.273,-35.0,451.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.348,-35.0,502.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.43,-35.0,542.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.506,-34.0,584.0,1,0,0
deniz2,4,reaching,None,Pre-Test,1,-26.05,645.14,2.586,-31.0,613.0,0,0,0
