participant_id,trial_index,task,mappingphase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.455,-37.0,-825.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.555,-37.0,-825.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.657,-37.0,-825.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.763,-37.0,-825.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.867,-37.0,-824.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,2.972,-37.0,-807.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.072,-36.0,-748.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.172,-36.0,-658.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.274,-36.0,-543.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.377,-36.0,-415.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.477,-36.0,-292.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.579,-36.0,-177.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.685,-36.0,-63.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.786,-36.0,40.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.888,-36.0,131.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,3.991,-35.0,220.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.093,-35.0,275.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.193,-35.0,309.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.295,-35.0,338.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.401,-35.0,365.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.503,-35.0,388.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.608,-35.0,397.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.711,-35.0,397.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.812,-35.0,397.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,4.923,-33.0,397.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.043,-8.0,406.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.158,26.0,426.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.268,37.0,445.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.378,37.0,486.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.486,37.0,557.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.586,37.0,638.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.688,37.0,715.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.796,37.0,787.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,5.897,38.0,840.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,6.005,38.0,887.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,6.104,38.0,899.0,1,0,0
deniz2,12,avoiding,None,Pre-Test,1,-26.05,398.2,6.207,39.0,896.0,0,0,0
