participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,6,avoiding,Pre-Test,1,0,-68.54,1.431,254.0,254.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.488,248.0,265.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.548,239.0,281.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.606,231.0,298.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.663,221.0,320.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.722,213.0,342.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.779,210.0,365.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.837,205.0,387.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.896,202.0,400.0,1,0,0
h,6,avoiding,Pre-Test,1,0,-68.54,1.954,207.0,405.0,0,0,0
