participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,8,avoiding,Pre-Test,1,0,352.42,2.344,19.0,170.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.401,19.0,170.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.459,19.0,170.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.517,18.0,172.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.575,16.0,175.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.633,16.0,176.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.691,16.0,180.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.752,15.0,185.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.811,16.0,194.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.871,16.0,202.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.928,15.0,208.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,2.985,14.0,213.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.043,12.0,214.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.101,9.0,218.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.158,6.0,223.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.215,4.0,228.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.273,3.0,228.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.33,2.0,229.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.388,1.0,230.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.446,0.0,231.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.505,0.0,232.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.565,-1.0,233.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.623,-1.0,233.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.68,-1.0,233.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.739,-1.0,233.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.799,-1.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.857,-1.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.915,-2.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,3.973,-2.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.03,-1.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.087,-1.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.145,-1.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.203,0.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.26,0.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.317,0.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.375,0.0,234.0,1,0,0
h,8,avoiding,Pre-Test,1,0,352.42,4.432,0.0,234.0,1,0,0
