participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,3,avoiding,Pre-Test,1,0,-342.82,15.561,-4.0,283.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.618,4.0,281.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.676,5.0,280.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.736,1.0,283.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.793,1.0,284.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.85,0.0,285.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.909,1.0,292.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,15.966,1.0,298.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.024,0.0,307.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.081,-1.0,312.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.14,-4.0,319.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.198,-6.0,329.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.257,-8.0,334.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.315,-9.0,342.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.373,-9.0,351.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.431,-9.0,362.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.488,-8.0,367.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.546,-8.0,376.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.604,-7.0,387.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.662,-6.0,396.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.72,-6.0,407.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.781,-2.0,417.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.84,0.0,424.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.9,0.0,424.0,1,0,0
h,3,avoiding,Pre-Test,1,0,-342.82,16.96,0.0,424.0,0,0,0
