participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,7,avoiding,Pre-Test,1,0,205.73,0.85,218.0,255.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,0.909,213.0,267.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,0.972,210.0,273.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.031,209.0,274.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.092,209.0,275.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.155,203.0,278.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.222,191.0,289.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.338,170.0,300.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.397,162.0,308.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.455,152.0,313.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.514,147.0,315.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.572,147.0,316.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.63,148.0,321.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.688,158.0,324.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.747,169.0,328.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.805,179.0,336.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.862,186.0,344.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.92,195.0,351.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,1.979,206.0,357.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,2.036,213.0,361.0,1,0,0
h,7,avoiding,Pre-Test,1,0,205.73,2.095,198.0,364.0,0,0,0
