participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,1,avoiding,Pre-Test,1,0,480.0,1.701,203.0,360.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,1.758,209.0,372.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,1.816,216.0,386.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,1.874,220.0,403.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,1.932,224.0,421.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,1.99,228.0,439.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.047,231.0,459.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.106,236.0,479.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.163,242.0,495.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.221,249.0,509.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.279,253.0,520.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.338,258.0,531.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.395,261.0,540.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.452,262.0,544.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.51,262.0,546.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.567,263.0,546.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.624,263.0,546.0,1,0,0
h,1,avoiding,Pre-Test,1,0,480.0,2.684,258.0,552.0,0,0,0
