participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
h,9,avoiding,Pre-Test,1,0,480.0,3.477,14.0,248.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.536,15.0,248.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.593,14.0,252.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.65,15.0,261.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.709,12.0,268.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.77,9.0,276.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.828,9.0,283.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.885,7.0,289.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,3.943,5.0,297.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.002,6.0,303.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.058,5.0,310.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.116,4.0,318.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.176,2.0,326.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.233,1.0,334.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.291,0.0,343.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.349,1.0,352.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.407,4.0,361.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.466,4.0,369.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.523,5.0,377.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.583,7.0,385.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.641,9.0,391.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.699,11.0,399.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.757,13.0,408.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.817,14.0,417.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.876,14.0,424.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.936,12.0,430.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,4.996,8.0,433.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.056,2.0,437.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.116,-1.0,441.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.174,-6.0,444.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.231,-8.0,447.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.29,-11.0,450.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.349,-12.0,452.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.408,-12.0,454.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.468,-10.0,457.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.526,-7.0,462.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.584,-2.0,466.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.642,3.0,470.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.7,4.0,472.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.76,6.0,474.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.817,6.0,474.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.877,7.0,476.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.935,7.0,476.0,1,0,0
h,9,avoiding,Pre-Test,1,0,480.0,5.996,1.0,474.0,0,0,0
