,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.484,-32.0,-821.0,0,0,0
1,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.5,-32.0,-820.0,0,0,0
2,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.519,-33.0,-818.0,0,0,0
3,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.534,-34.0,-818.0,0,0,0
4,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.55,-34.0,-818.0,0,0,0
5,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.567,-34.0,-818.0,0,0,0
6,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.584,-34.0,-815.0,0,0,0
7,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.601,-35.0,-806.0,0,0,0
8,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.617,-35.0,-795.0,0,0,0
9,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.635,-35.0,-770.0,0,0,0
10,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.651,-35.0,-748.0,0,0,0
11,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.667,-35.0,-726.0,0,0,0
12,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.684,-35.0,-706.0,0,0,0
13,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.701,-35.0,-683.0,0,0,0
14,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.722,-35.0,-664.0,0,0,0
15,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.739,-35.0,-644.0,0,0,0
16,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.752,-35.0,-633.0,0,0,0
17,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.772,-35.0,-603.0,0,0,0
18,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.785,-35.0,-567.0,0,0,0
19,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.806,-35.0,-523.0,0,0,0
20,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.823,-31.0,-450.0,0,0,0
21,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.839,-30.0,-423.0,0,0,0
22,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.852,-30.0,-407.0,0,0,0
23,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.872,-31.0,-375.0,0,0,0
24,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.885,-32.0,-355.0,0,0,0
25,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.906,-34.0,-319.0,0,0,0
26,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.921,-34.0,-273.0,0,0,0
27,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.939,-32.0,-234.0,0,0,0
28,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.952,-31.0,-200.0,0,0,0
29,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.973,-31.0,-162.0,0,0,0
30,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,1.989,-32.0,-136.0,0,0,0
31,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.005,-33.0,-111.0,0,0,0
32,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.022,-34.0,-75.0,0,0,0
33,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.039,-34.0,-42.0,0,0,0
34,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.055,-34.0,-8.0,0,0,0
35,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.072,-33.0,35.0,0,0,0
36,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.089,-33.0,67.0,0,0,0
37,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.105,-33.0,100.0,0,0,0
38,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.122,-33.0,145.0,0,0,0
39,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.139,-33.0,178.0,0,0,0
40,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.155,-33.0,220.0,0,0,0
41,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.172,-33.0,252.0,0,0,0
42,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.189,-33.0,282.0,0,0,0
43,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.205,-34.0,310.0,0,0,0
44,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.222,-34.0,347.0,0,0,0
45,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.239,-34.0,375.0,0,0,0
46,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.255,-34.0,412.0,0,0,0
47,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.272,-34.0,440.0,0,0,0
48,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.289,-34.0,466.0,0,0,0
49,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.305,-34.0,502.0,0,0,0
50,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.322,-34.0,528.0,0,0,0
51,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.339,-34.0,553.0,0,0,0
52,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.356,-34.0,578.0,0,0,0
53,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.372,-34.0,609.0,0,0,0
54,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.389,-34.0,631.0,0,0,0
55,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.405,-34.0,659.0,0,0,0
56,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.422,-34.0,679.0,0,0,0
57,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.439,-34.0,698.0,0,0,0
58,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.454,-34.0,716.0,0,0,0
59,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.472,-34.0,738.0,0,0,0
60,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.489,-33.0,759.0,0,0,0
61,48ai,456,reaching,reversed,Post-Test,1,-26.05,-120.39,2.505,-33.0,772.0,0,0,0
