,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.588,-36.0,-817.0,0,0,0
1,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.605,-36.0,-817.0,0,0,0
2,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.622,-36.0,-817.0,0,0,0
3,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.638,-36.0,-817.0,0,0,0
4,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.655,-36.0,-817.0,0,0,0
5,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.672,-35.0,-817.0,0,0,0
6,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.688,-35.0,-817.0,0,0,0
7,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.705,-35.0,-816.0,0,0,0
8,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.722,-35.0,-816.0,0,0,0
9,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.738,-35.0,-816.0,0,0,0
10,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.755,-35.0,-816.0,0,0,0
11,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.772,-35.0,-813.0,0,0,0
12,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.789,-35.0,-808.0,0,0,0
13,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.805,-35.0,-797.0,0,0,0
14,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.822,-34.0,-789.0,0,0,0
15,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.839,-34.0,-776.0,0,0,0
16,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.855,-34.0,-766.0,0,0,0
17,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.872,-34.0,-755.0,0,0,0
18,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.889,-34.0,-741.0,0,0,0
19,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.905,-34.0,-731.0,0,0,0
20,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.922,-34.0,-722.0,0,0,0
21,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.939,-34.0,-713.0,0,0,0
22,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.955,-34.0,-702.0,0,0,0
23,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.967,-34.0,-695.0,0,0,0
24,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,1.984,-34.0,-683.0,0,0,0
25,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,2.001,-34.0,-673.0,0,0,0
26,48ai,102,avoiding,reversed,Pre-Test,1,-26.05,558.71,2.018,-34.0,-663.0,0,0,0
