,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,0.95,-35.0,-808.0,0,0,0
1,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,0.967,-35.0,-808.0,0,0,0
2,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,0.984,-35.0,-808.0,0,0,0
3,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.0,-35.0,-808.0,0,0,0
4,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.017,-35.0,-808.0,0,0,0
5,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.034,-35.0,-808.0,0,0,0
6,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.05,-35.0,-808.0,0,0,0
7,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.067,-35.0,-808.0,0,0,0
8,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.083,-35.0,-808.0,0,0,0
9,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.095,-35.0,-808.0,0,0,0
10,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.112,-35.0,-809.0,0,0,0
11,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.129,-35.0,-809.0,0,0,0
12,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.145,-35.0,-809.0,0,0,0
13,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.162,-35.0,-809.0,0,0,0
14,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.179,-35.0,-809.0,0,0,0
15,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.197,-35.0,-809.0,0,0,0
16,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.212,-35.0,-809.0,0,0,0
17,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.229,-35.0,-809.0,0,0,0
18,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.246,-34.0,-806.0,0,0,0
19,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.262,-34.0,-800.0,0,0,0
20,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.279,-33.0,-792.0,0,0,0
21,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.296,-33.0,-782.0,0,0,0
22,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.312,-33.0,-770.0,0,0,0
23,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.329,-33.0,-763.0,0,0,0
24,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.346,-33.0,-757.0,0,0,0
25,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.362,-33.0,-747.0,0,0,0
26,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.379,-33.0,-735.0,0,0,0
27,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.396,-33.0,-717.0,0,0,0
28,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.412,-33.0,-702.0,0,0,0
29,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.429,-33.0,-687.0,0,0,0
30,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.446,-33.0,-671.0,0,0,0
31,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.462,-33.0,-650.0,0,0,0
32,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.479,-33.0,-634.0,0,0,0
33,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.496,-33.0,-611.0,0,0,0
34,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.514,-33.0,-593.0,0,0,0
35,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.529,-33.0,-574.0,0,0,0
36,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.546,-33.0,-549.0,0,0,0
37,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.562,-33.0,-530.0,0,0,0
38,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.579,-33.0,-502.0,0,0,0
39,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.596,-33.0,-482.0,0,0,0
40,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.612,-33.0,-461.0,0,0,0
41,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.629,-33.0,-439.0,0,0,0
42,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.646,-33.0,-413.0,0,0,0
43,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.663,-33.0,-394.0,0,0,0
44,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.679,-33.0,-376.0,0,0,0
45,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.696,-33.0,-354.0,0,0,0
46,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.712,-33.0,-338.0,0,0,0
47,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.729,-33.0,-318.0,0,0,0
48,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.746,-33.0,-306.0,0,0,0
49,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.762,-33.0,-295.0,0,0,0
50,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.779,-33.0,-285.0,0,0,0
51,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.796,-33.0,-278.0,0,0,0
52,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.813,-33.0,-272.0,0,0,0
53,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.829,-33.0,-266.0,0,0,0
54,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.846,-33.0,-262.0,0,0,0
55,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.863,-33.0,-260.0,0,0,0
56,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.879,-33.0,-256.0,0,0,0
57,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.896,-33.0,-253.0,0,0,0
58,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.912,-33.0,-248.0,0,0,0
59,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.929,-33.0,-247.0,0,0,0
60,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.946,-33.0,-245.0,0,0,0
61,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.963,-33.0,-244.0,0,0,0
62,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.979,-33.0,-243.0,0,0,0
63,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,1.995,-33.0,-243.0,0,0,0
64,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.012,-33.0,-243.0,0,0,0
65,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.03,-33.0,-243.0,0,0,0
66,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.045,-33.0,-243.0,0,0,0
67,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.062,-33.0,-243.0,0,0,0
68,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.079,-33.0,-243.0,0,0,0
69,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.095,-33.0,-243.0,0,0,0
70,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.112,-33.0,-243.0,0,0,0
71,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.129,-33.0,-243.0,0,0,0
72,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.145,-33.0,-243.0,0,0,0
73,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.164,-33.0,-243.0,0,0,0
74,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.179,-33.0,-243.0,0,0,0
75,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.197,-33.0,-243.0,0,0,0
76,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.213,-32.0,-243.0,0,0,0
77,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.229,-26.0,-242.0,0,0,0
78,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.246,-11.0,-235.0,0,0,0
79,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.262,2.0,-228.0,0,0,0
80,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.279,15.0,-221.0,0,0,0
81,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.296,30.0,-214.0,0,0,0
82,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.313,34.0,-212.0,0,0,0
83,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.329,35.0,-212.0,0,0,0
84,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.345,35.0,-212.0,0,0,0
85,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.362,34.0,-212.0,0,0,0
86,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.379,34.0,-212.0,0,0,0
87,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.396,34.0,-207.0,0,0,0
88,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.413,34.0,-195.0,0,0,0
89,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.429,34.0,-174.0,0,0,0
90,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.446,34.0,-141.0,0,0,0
91,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.463,34.0,-117.0,0,0,0
92,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.479,34.0,-83.0,0,0,0
93,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.496,34.0,-52.0,0,0,0
94,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.513,34.0,-17.0,0,0,0
95,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.529,34.0,20.0,0,0,0
96,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.546,34.0,70.0,0,0,0
97,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.563,34.0,109.0,0,0,0
98,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.579,34.0,149.0,0,0,0
99,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.596,34.0,203.0,0,0,0
100,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.613,34.0,245.0,0,0,0
101,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.629,34.0,300.0,0,0,0
102,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.646,33.0,342.0,0,0,0
103,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.663,33.0,383.0,0,0,0
104,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.679,33.0,424.0,0,0,0
105,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.696,33.0,476.0,0,0,0
106,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.713,33.0,527.0,0,0,0
107,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.729,33.0,564.0,0,0,0
108,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.746,33.0,600.0,0,0,0
109,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.763,33.0,635.0,0,0,0
110,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.779,33.0,679.0,0,0,0
111,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.796,33.0,710.0,0,0,0
112,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.813,33.0,747.0,0,0,0
113,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.829,33.0,773.0,0,0,0
114,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.846,33.0,796.0,0,0,0
115,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.863,33.0,824.0,0,0,0
116,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.884,33.0,848.0,0,0,0
117,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.901,33.0,865.0,0,0,0
118,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.918,34.0,884.0,0,0,0
119,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.933,34.0,890.0,0,0,0
120,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.951,34.0,891.0,0,0,0
121,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.967,34.0,891.0,0,0,0
122,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,2.984,34.0,891.0,0,0,0
123,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.001,34.0,891.0,0,0,0
124,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.017,34.0,891.0,0,0,0
125,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.034,34.0,891.0,0,0,0
126,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.051,34.0,890.0,0,0,0
127,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.068,34.0,890.0,1,0,0
128,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.084,34.0,890.0,1,0,0
129,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.1,34.0,890.0,1,0,0
130,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.117,34.0,890.0,1,0,0
131,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.134,34.0,892.0,1,0,0
132,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.151,33.0,892.0,1,0,0
133,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.167,33.0,892.0,1,0,0
134,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.184,33.0,893.0,1,0,0
135,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.2,33.0,893.0,1,0,0
136,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.216,33.0,893.0,1,0,0
137,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.233,33.0,893.0,1,0,0
138,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.25,33.0,893.0,1,0,0
139,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.267,33.0,893.0,1,0,0
140,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.284,33.0,893.0,1,0,0
141,48ai,171,avoiding,reversed,Training,2,-26.05,768.62,3.301,33.0,893.0,0,0,0
