,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.884,-38.0,-815.0,0,0,0
1,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.901,-39.0,-815.0,0,0,0
2,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.917,-39.0,-814.0,0,0,0
3,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.934,-39.0,-813.0,0,0,0
4,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.951,-39.0,-813.0,0,0,0
5,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.967,-39.0,-812.0,0,0,0
6,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,0.985,-39.0,-811.0,0,0,0
7,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.001,-39.0,-810.0,0,0,0
8,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.017,-39.0,-810.0,0,0,0
9,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.034,-38.0,-809.0,0,0,0
10,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.046,-38.0,-808.0,0,0,0
11,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.062,-38.0,-808.0,0,0,0
12,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.079,-38.0,-807.0,0,0,0
13,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.096,-38.0,-806.0,0,0,0
14,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.113,-37.0,-805.0,0,0,0
15,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.129,-37.0,-805.0,0,0,0
16,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.146,-37.0,-804.0,0,0,0
17,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.165,-37.0,-801.0,0,0,0
18,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.18,-36.0,-790.0,0,0,0
19,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.197,-36.0,-780.0,0,0,0
20,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.213,-35.0,-756.0,0,0,0
21,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.23,-35.0,-741.0,0,0,0
22,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.246,-35.0,-729.0,0,0,0
23,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.263,-35.0,-720.0,0,0,0
24,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.28,-35.0,-706.0,0,0,0
25,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.296,-35.0,-690.0,0,0,0
26,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.313,-35.0,-665.0,0,0,0
27,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.33,-35.0,-638.0,0,0,0
28,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.348,-35.0,-619.0,0,0,0
29,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.363,-35.0,-601.0,0,0,0
30,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.38,-35.0,-583.0,0,0,0
31,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.396,-35.0,-557.0,0,0,0
32,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.413,-34.0,-537.0,0,0,0
33,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.43,-34.0,-515.0,0,0,0
34,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.446,-34.0,-491.0,0,0,0
35,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.463,-34.0,-462.0,0,0,0
36,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.48,-34.0,-433.0,0,0,0
37,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.498,-34.0,-407.0,0,0,0
38,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.513,-34.0,-380.0,0,0,0
39,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.53,-34.0,-352.0,0,0,0
40,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.548,-34.0,-323.0,0,0,0
41,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.563,-34.0,-285.0,0,0,0
42,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.58,-34.0,-249.0,0,0,0
43,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.596,-35.0,-223.0,0,0,0
44,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.613,-35.0,-199.0,0,0,0
45,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.63,-35.0,-166.0,0,0,0
46,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.646,-35.0,-140.0,0,0,0
47,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.663,-35.0,-105.0,0,0,0
48,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.68,-35.0,-79.0,0,0,0
49,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.696,-35.0,-54.0,0,0,0
50,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.713,-34.0,-30.0,0,0,0
51,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.73,-34.0,2.0,0,0,0
52,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.746,-34.0,25.0,0,0,0
53,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.763,-34.0,47.0,0,0,0
54,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.78,-34.0,77.0,0,0,0
55,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.797,-34.0,98.0,0,0,0
56,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.813,-34.0,124.0,0,0,0
57,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.83,-34.0,142.0,0,0,0
58,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.848,-34.0,160.0,0,0,0
59,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.863,-34.0,178.0,0,0,0
60,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.88,-34.0,200.0,0,0,0
61,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.896,-34.0,216.0,0,0,0
62,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.913,-34.0,237.0,0,0,0
63,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.93,-34.0,253.0,0,0,0
64,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.948,-34.0,274.0,0,0,0
65,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.963,-34.0,290.0,0,0,0
66,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.98,-34.0,304.0,0,0,0
67,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,1.996,-34.0,323.0,0,0,0
68,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.013,-34.0,338.0,0,0,0
69,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.03,-34.0,352.0,0,0,0
70,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.048,-34.0,369.0,0,0,0
71,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.063,-34.0,382.0,0,0,0
72,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.08,-34.0,396.0,0,0,0
73,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.097,-34.0,408.0,0,0,0
74,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.113,-34.0,422.0,0,0,0
75,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.129,-34.0,434.0,0,0,0
76,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.148,-34.0,447.0,0,0,0
77,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.163,-34.0,456.0,0,0,0
78,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.18,-34.0,464.0,0,0,0
79,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.196,-33.0,473.0,0,0,0
80,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.213,-33.0,483.0,0,0,0
81,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.23,-33.0,490.0,0,0,0
82,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.248,-33.0,495.0,0,0,0
83,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.263,-33.0,499.0,0,0,0
84,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.28,-33.0,501.0,0,0,0
85,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.296,-33.0,503.0,0,0,0
86,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.313,-33.0,503.0,0,0,0
87,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.329,-33.0,503.0,0,0,0
88,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.347,-33.0,503.0,0,0,0
89,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.363,-33.0,504.0,0,0,0
90,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.379,-33.0,504.0,0,0,0
91,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.396,-33.0,504.0,0,0,0
92,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.413,-33.0,504.0,0,0,0
93,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.429,-33.0,504.0,0,0,0
94,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.446,-33.0,504.0,0,0,0
95,48ai,210,avoiding,reversed,Training,3,-26.05,324.12,2.463,-33.0,504.0,0,0,0
