,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.752,-36.0,-813.0,0,0,0
1,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.772,-36.0,-814.0,0,0,0
2,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.789,-36.0,-814.0,0,0,0
3,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.805,-36.0,-814.0,0,0,0
4,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.822,-36.0,-814.0,0,0,0
5,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.839,-36.0,-814.0,0,0,0
6,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.852,-36.0,-814.0,0,0,0
7,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.872,-36.0,-814.0,0,0,0
8,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.889,-36.0,-814.0,0,0,0
9,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.905,-36.0,-814.0,0,0,0
10,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.921,-36.0,-814.0,0,0,0
11,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.939,-36.0,-814.0,0,0,0
12,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.95,-36.0,-814.0,0,0,0
13,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.967,-36.0,-814.0,0,0,0
14,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,3.984,-36.0,-814.0,0,0,0
15,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.003,-36.0,-813.0,0,0,0
16,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.017,-37.0,-812.0,0,0,0
17,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.034,-37.0,-812.0,0,0,0
18,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.051,-37.0,-812.0,0,0,0
19,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.068,-37.0,-811.0,0,0,0
20,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.084,-37.0,-805.0,0,0,0
21,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.101,-37.0,-798.0,0,0,0
22,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.117,-36.0,-782.0,0,0,0
23,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.134,-36.0,-765.0,0,0,0
24,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.151,-36.0,-752.0,0,0,0
25,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.168,-36.0,-742.0,0,0,0
26,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.184,-36.0,-734.0,0,0,0
27,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.201,-36.0,-724.0,0,0,0
28,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.218,-36.0,-710.0,0,0,0
29,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.234,-36.0,-688.0,0,0,0
30,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.251,-36.0,-671.0,0,0,0
31,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.268,-36.0,-649.0,0,0,0
32,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.284,-36.0,-630.0,0,0,0
33,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.301,-36.0,-611.0,0,0,0
34,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.318,-36.0,-585.0,0,0,0
35,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.334,-36.0,-564.0,0,0,0
36,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.351,-36.0,-537.0,0,0,0
37,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.367,-36.0,-516.0,0,0,0
38,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.384,-36.0,-495.0,0,0,0
39,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.401,-35.0,-473.0,0,0,0
40,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.418,-35.0,-442.0,0,0,0
41,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.435,-35.0,-404.0,0,0,0
42,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.451,-35.0,-381.0,0,0,0
43,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.468,-35.0,-358.0,0,0,0
44,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.484,-35.0,-340.0,0,0,0
45,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.501,-35.0,-309.0,0,0,0
46,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.518,-35.0,-288.0,0,0,0
47,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.535,-35.0,-265.0,0,0,0
48,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.551,-36.0,-243.0,0,0,0
49,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.567,-37.0,-216.0,0,0,0
50,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.585,-37.0,-195.0,0,0,0
51,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.601,-37.0,-178.0,0,0,0
52,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.618,-37.0,-157.0,0,0,0
53,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.634,-37.0,-136.0,0,0,0
54,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.651,-37.0,-111.0,0,0,0
55,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.668,-37.0,-91.0,0,0,0
56,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.684,-37.0,-65.0,0,0,0
57,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.701,-37.0,-47.0,0,0,0
58,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.718,-37.0,-30.0,0,0,0
59,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.735,-37.0,-6.0,0,0,0
60,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.751,-37.0,11.0,0,0,0
61,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.768,-37.0,34.0,0,0,0
62,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.785,-37.0,51.0,0,0,0
63,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.801,-37.0,66.0,0,0,0
64,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.818,-37.0,82.0,0,0,0
65,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.834,-37.0,105.0,0,0,0
66,48ai,163,avoiding,reversed,Training,2,-26.05,-564.89,4.851,-37.0,122.0,0,0,0
