,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.797,-33.0,-829.0,0,0,0
1,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.814,-33.0,-829.0,0,0,0
2,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.83,-32.0,-829.0,0,0,0
3,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.847,-32.0,-829.0,0,0,0
4,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.864,-32.0,-829.0,0,0,0
5,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.88,-32.0,-829.0,0,0,0
6,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.897,-32.0,-828.0,0,0,0
7,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.914,-32.0,-828.0,0,0,0
8,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.93,-32.0,-828.0,0,0,0
9,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.947,-32.0,-828.0,0,0,0
10,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.964,-32.0,-828.0,0,0,0
11,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.98,-32.0,-828.0,0,0,0
12,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,1.997,-32.0,-828.0,0,0,0
13,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.013,-32.0,-828.0,0,0,0
14,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.03,-32.0,-828.0,0,0,0
15,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.047,-32.0,-828.0,0,0,0
16,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.064,-32.0,-828.0,0,0,0
17,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.08,-32.0,-828.0,0,0,0
18,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.099,-32.0,-828.0,0,0,0
19,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.114,-32.0,-828.0,0,0,0
20,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.13,-32.0,-828.0,0,0,0
21,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.147,-32.0,-828.0,0,0,0
22,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.164,-32.0,-828.0,0,0,0
23,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.18,-32.0,-828.0,0,0,0
24,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.197,-32.0,-828.0,0,0,0
25,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.214,-32.0,-828.0,0,0,0
26,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.23,-32.0,-828.0,0,0,0
27,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.247,-32.0,-828.0,0,0,0
28,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.264,-32.0,-828.0,0,0,0
29,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.28,-32.0,-828.0,0,0,0
30,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.297,-32.0,-828.0,0,0,0
31,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.314,-32.0,-828.0,0,0,0
32,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.33,-32.0,-828.0,0,0,0
33,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.347,-32.0,-828.0,0,0,0
34,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.364,-32.0,-828.0,0,0,0
35,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.38,-32.0,-828.0,0,0,0
36,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.397,-32.0,-828.0,0,0,0
37,48ai,51,reaching,reversed,Pre-Test,1,-26.05,-120.39,2.414,-32.0,-828.0,0,0,0
