,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.817,-36.0,-806.0,0,0,0
1,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.834,-36.0,-806.0,0,0,0
2,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.851,-36.0,-805.0,0,0,0
3,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.867,-36.0,-805.0,0,0,0
4,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.88,-36.0,-805.0,0,0,0
5,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.9,-36.0,-805.0,0,0,0
6,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.916,-36.0,-805.0,0,0,0
7,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.934,-36.0,-805.0,0,0,0
8,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.95,-36.0,-805.0,0,0,0
9,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.967,-36.0,-806.0,0,0,0
10,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,0.983,-36.0,-806.0,0,0,0
11,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.0,-35.0,-806.0,0,0,0
12,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.017,-35.0,-805.0,0,0,0
13,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.034,-35.0,-802.0,0,0,0
14,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.05,-35.0,-800.0,0,0,0
15,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.064,-35.0,-798.0,0,0,0
16,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.084,-35.0,-785.0,0,0,0
17,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.1,-34.0,-771.0,0,0,0
18,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.117,-34.0,-742.0,0,0,0
19,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.134,-33.0,-708.0,0,0,0
20,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.151,-33.0,-682.0,0,0,0
21,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.167,-33.0,-657.0,0,0,0
22,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.184,-33.0,-632.0,0,0,0
23,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.2,-33.0,-595.0,0,0,0
24,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.217,-33.0,-567.0,0,0,0
25,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.234,-33.0,-531.0,0,0,0
26,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.251,-32.0,-505.0,0,0,0
27,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.267,-32.0,-480.0,0,0,0
28,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.284,-32.0,-444.0,0,0,0
29,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.301,-32.0,-416.0,0,0,0
30,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.317,-32.0,-382.0,0,0,0
31,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.334,-32.0,-359.0,0,0,0
32,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.351,-32.0,-336.0,0,0,0
33,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.367,-32.0,-317.0,0,0,0
34,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.384,-32.0,-298.0,0,0,0
35,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.401,-32.0,-281.0,0,0,0
36,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.417,-32.0,-262.0,0,0,0
37,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.434,-32.0,-236.0,0,0,0
38,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.451,-32.0,-218.0,0,0,0
39,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.467,-32.0,-197.0,0,0,0
40,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.484,-32.0,-184.0,0,0,0
41,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.5,-32.0,-173.0,0,0,0
42,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.517,-32.0,-162.0,0,0,0
43,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.534,-32.0,-149.0,0,0,0
44,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.551,-32.0,-145.0,0,0,0
45,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.567,-32.0,-137.0,0,0,0
46,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.578,-32.0,-137.0,0,0,0
47,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.595,-32.0,-137.0,0,0,0
48,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.612,-32.0,-138.0,0,0,0
49,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.629,-32.0,-138.0,0,0,0
50,48ai,287,avoiding,reversed,Training,5,-26.05,324.12,1.645,-32.0,-138.0,0,0,0
