,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.472,-35.0,-816.0,0,0,0
1,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.488,-35.0,-816.0,0,0,0
2,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.505,-35.0,-816.0,0,0,0
3,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.522,-35.0,-816.0,0,0,0
4,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.535,-35.0,-815.0,0,0,0
5,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.555,-35.0,-815.0,0,0,0
6,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.572,-35.0,-815.0,0,0,0
7,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.588,-35.0,-815.0,0,0,0
8,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.605,-35.0,-814.0,0,0,0
9,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.622,-35.0,-814.0,0,0,0
10,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.638,-35.0,-814.0,0,0,0
11,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.655,-35.0,-814.0,0,0,0
12,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.671,-35.0,-814.0,0,0,0
13,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.684,-35.0,-813.0,0,0,0
14,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.7,-35.0,-813.0,0,0,0
15,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.717,-35.0,-813.0,0,0,0
16,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.735,-35.0,-813.0,0,0,0
17,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.75,-35.0,-813.0,0,0,0
18,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.767,-35.0,-813.0,0,0,0
19,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.784,-35.0,-813.0,0,0,0
20,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.8,-35.0,-813.0,0,0,0
21,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.817,-35.0,-813.0,0,0,0
22,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.834,-35.0,-813.0,0,0,0
23,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.85,-35.0,-813.0,0,0,0
24,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.867,-35.0,-813.0,0,0,0
25,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.884,-35.0,-813.0,0,0,0
26,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.9,-35.0,-813.0,0,0,0
27,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.917,-35.0,-813.0,0,0,0
28,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.934,-35.0,-813.0,0,0,0
29,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.95,-35.0,-813.0,0,0,0
30,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.967,-35.0,-813.0,0,0,0
31,48ai,198,avoiding,reversed,Training,3,-26.05,768.62,1.984,-35.0,-813.0,0,0,0
