,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.349,-34.0,-830.0,0,0,0
1,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.365,-34.0,-830.0,0,0,0
2,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.382,-34.0,-830.0,0,0,0
3,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.398,-34.0,-830.0,0,0,0
4,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.415,-34.0,-830.0,0,0,0
5,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.432,-34.0,-830.0,0,0,0
6,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.449,-34.0,-829.0,0,0,0
7,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.465,-34.0,-827.0,0,0,0
8,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.482,-34.0,-823.0,0,0,0
9,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.499,-34.0,-816.0,0,0,0
10,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.515,-34.0,-804.0,0,0,0
11,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.537,-34.0,-792.0,0,0,0
12,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.554,-34.0,-778.0,0,0,0
13,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.57,-34.0,-767.0,0,0,0
14,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.587,-34.0,-750.0,0,0,0
15,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.604,-34.0,-736.0,0,0,0
16,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.62,-34.0,-724.0,0,0,0
17,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.637,-34.0,-712.0,0,0,0
18,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.653,-34.0,-696.0,0,0,0
19,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.67,-34.0,-680.0,0,0,0
20,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.687,-34.0,-662.0,0,0,0
21,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.704,-34.0,-635.0,0,0,0
22,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.72,-34.0,-613.0,0,0,0
23,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.737,-34.0,-584.0,0,0,0
24,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.753,-35.0,-563.0,0,0,0
25,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.77,-35.0,-542.0,0,0,0
26,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.787,-35.0,-521.0,0,0,0
27,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.803,-35.0,-492.0,0,0,0
28,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.82,-35.0,-470.0,0,0,0
29,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.837,-35.0,-444.0,0,0,0
30,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.853,-35.0,-426.0,0,0,0
31,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.87,-35.0,-409.0,0,0,0
32,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.887,-35.0,-385.0,0,0,0
33,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.903,-36.0,-366.0,0,0,0
34,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.92,-36.0,-348.0,0,0,0
35,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.932,-36.0,-332.0,0,0,0
36,48ai,49,reaching,reversed,Pre-Test,1,-26.05,768.62,1.949,-36.0,-318.0,0,0,0
