,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.734,-33.0,-811.0,0,0,0
1,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.75,-33.0,-811.0,0,0,0
2,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.767,-33.0,-810.0,0,0,0
3,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.784,-33.0,-810.0,0,0,0
4,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.8,-33.0,-810.0,0,0,0
5,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.817,-33.0,-810.0,0,0,0
6,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.834,-33.0,-810.0,0,0,0
7,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.85,-33.0,-810.0,0,0,0
8,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.867,-33.0,-810.0,0,0,0
9,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.884,-33.0,-810.0,0,0,0
10,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.901,-33.0,-808.0,0,0,0
11,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.917,-33.0,-808.0,0,0,0
12,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.934,-33.0,-807.0,0,0,0
13,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.95,-33.0,-807.0,0,0,0
14,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.967,-33.0,-807.0,0,0,0
15,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,2.984,-33.0,-804.0,0,0,0
16,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.001,-34.0,-800.0,0,0,0
17,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.017,-34.0,-795.0,0,0,0
18,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.034,-34.0,-789.0,0,0,0
19,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.051,-33.0,-778.0,0,0,0
20,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.067,-33.0,-766.0,0,0,0
21,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.084,-33.0,-748.0,0,0,0
22,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.101,-33.0,-735.0,0,0,0
23,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.117,-33.0,-725.0,0,0,0
24,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.135,-33.0,-714.0,0,0,0
25,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.151,-33.0,-708.0,0,0,0
26,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.168,-34.0,-697.0,0,0,0
27,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.185,-34.0,-686.0,0,0,0
28,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.201,-34.0,-672.0,0,0,0
29,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.222,-34.0,-646.0,0,0,0
30,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.239,-34.0,-611.0,0,0,0
31,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.256,-34.0,-581.0,0,0,0
32,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.273,-34.0,-541.0,0,0,0
33,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.289,-35.0,-514.0,0,0,0
34,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.306,-35.0,-490.0,0,0,0
35,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.322,-35.0,-468.0,0,0,0
36,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.339,-35.0,-439.0,0,0,0
37,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.356,-35.0,-415.0,0,0,0
38,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.372,-35.0,-377.0,0,0,0
39,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.389,-35.0,-345.0,0,0,0
40,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.406,-35.0,-311.0,0,0,0
41,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.422,-35.0,-269.0,0,0,0
42,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.439,-35.0,-241.0,0,0,0
43,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.456,-35.0,-206.0,0,0,0
44,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.472,-35.0,-178.0,0,0,0
45,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.489,-35.0,-146.0,0,0,0
46,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.506,-35.0,-110.0,0,0,0
47,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.522,-35.0,-45.0,0,0,0
48,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.539,-35.0,-15.0,0,0,0
49,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.556,-35.0,14.0,0,0,0
50,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.572,-35.0,50.0,0,0,0
51,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.589,-35.0,71.0,0,0,0
52,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.605,-35.0,115.0,0,0,0
53,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.618,-35.0,148.0,0,0,0
54,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.634,-35.0,177.0,0,0,0
55,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.651,-35.0,213.0,0,0,0
56,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.668,-35.0,239.0,0,0,0
57,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.686,-35.0,266.0,0,0,0
58,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.701,-35.0,293.0,0,0,0
59,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.717,-35.0,327.0,0,0,0
60,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.735,-35.0,358.0,0,0,0
61,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.751,-35.0,377.0,0,0,0
62,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.768,-35.0,394.0,0,0,0
63,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.786,-35.0,416.0,0,0,0
64,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.801,-35.0,427.0,0,0,0
65,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.817,-35.0,440.0,0,0,0
66,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.834,-35.0,462.0,0,0,0
67,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.851,-36.0,476.0,0,0,0
68,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.867,-36.0,485.0,0,0,0
69,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.885,-36.0,494.0,0,0,0
70,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.901,-35.0,499.0,0,0,0
71,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.917,-35.0,502.0,0,0,0
72,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.934,-35.0,504.0,0,0,0
73,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.951,-35.0,505.0,0,0,0
74,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.968,-35.0,508.0,0,0,0
75,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,3.984,-35.0,515.0,0,0,0
76,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.001,-35.0,517.0,0,0,0
77,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.017,-34.0,518.0,0,0,0
78,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.034,-34.0,518.0,0,0,0
79,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.051,-34.0,518.0,0,0,0
80,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.067,-34.0,518.0,0,0,0
81,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.084,-34.0,519.0,0,0,0
82,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.101,-34.0,522.0,0,0,0
83,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.117,-34.0,529.0,0,0,0
84,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.134,-34.0,536.0,0,0,0
85,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.151,-34.0,538.0,0,0,0
86,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.167,-34.0,541.0,0,0,0
87,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.184,-34.0,545.0,0,0,0
88,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.201,-34.0,547.0,0,0,0
89,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.218,-34.0,549.0,0,0,0
90,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.234,-34.0,549.0,0,0,0
91,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.25,-34.0,549.0,0,0,0
92,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.267,-34.0,549.0,0,0,0
93,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.284,-34.0,549.0,1,0,0
94,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.301,-34.0,549.0,1,0,0
95,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.317,-34.0,549.0,1,0,0
96,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.334,-34.0,549.0,1,0,0
97,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.35,-34.0,549.0,1,0,0
98,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.367,-35.0,549.0,1,0,0
99,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.384,-35.0,549.0,1,0,0
100,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.401,-35.0,549.0,1,0,0
101,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.417,-35.0,549.0,1,0,0
102,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.434,-35.0,549.0,1,0,0
103,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.45,-35.0,549.0,1,0,0
104,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.467,-35.0,549.0,1,0,0
105,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.484,-35.0,549.0,1,0,0
106,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.5,-35.0,549.0,1,0,0
107,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.517,-35.0,549.0,1,0,0
108,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.534,-35.0,549.0,1,0,0
109,48ai,445,reaching,reversed,Post-Test,1,-26.05,768.62,4.551,-35.0,549.0,1,0,0
