,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.496,-34.0,-806.0,0,0,0
1,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.514,-34.0,-806.0,0,0,0
2,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.529,-34.0,-806.0,0,0,0
3,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.545,-34.0,-806.0,0,0,0
4,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.562,-34.0,-806.0,0,0,0
5,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.579,-34.0,-806.0,0,0,0
6,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.596,-34.0,-805.0,0,0,0
7,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.614,-34.0,-805.0,0,0,0
8,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.629,-34.0,-805.0,0,0,0
9,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.645,-34.0,-805.0,0,0,0
10,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.662,-34.0,-805.0,0,0,0
11,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.679,-34.0,-805.0,0,0,0
12,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.696,-34.0,-805.0,0,0,0
13,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.714,-34.0,-805.0,0,0,0
14,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.729,-34.0,-805.0,0,0,0
15,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.746,-33.0,-804.0,0,0,0
16,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.762,-33.0,-804.0,0,0,0
17,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.779,-33.0,-804.0,0,0,0
18,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.795,-33.0,-804.0,0,0,0
19,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.813,-33.0,-804.0,0,0,0
20,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.829,-33.0,-804.0,0,0,0
21,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.845,-33.0,-804.0,0,0,0
22,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.865,-33.0,-804.0,0,0,0
23,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.879,-34.0,-804.0,0,0,0
24,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.895,-34.0,-805.0,0,0,0
25,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.913,-34.0,-805.0,0,0,0
26,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.929,-34.0,-805.0,0,0,0
27,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.945,-34.0,-805.0,0,0,0
28,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.962,-34.0,-805.0,0,0,0
29,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.979,-34.0,-803.0,0,0,0
30,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,1.996,-34.0,-797.0,0,0,0
31,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.012,-33.0,-784.0,0,0,0
32,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.029,-33.0,-770.0,0,0,0
33,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.046,-33.0,-757.0,0,0,0
34,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.063,-32.0,-743.0,0,0,0
35,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.084,-32.0,-730.0,0,0,0
36,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.101,-32.0,-722.0,0,0,0
37,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.114,-32.0,-714.0,0,0,0
38,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.135,-32.0,-693.0,0,0,0
39,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.151,-32.0,-677.0,0,0,0
40,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.168,-32.0,-659.0,0,0,0
41,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.184,-32.0,-642.0,0,0,0
42,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.201,-32.0,-621.0,0,0,0
43,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.214,-32.0,-612.0,0,0,0
44,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.234,-32.0,-592.0,0,0,0
45,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.251,-33.0,-570.0,0,0,0
46,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.268,-33.0,-552.0,0,0,0
47,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.283,-33.0,-534.0,0,0,0
48,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.301,-33.0,-509.0,0,0,0
49,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.315,-33.0,-492.0,0,0,0
50,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.334,-32.0,-473.0,0,0,0
51,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.351,-32.0,-447.0,0,0,0
52,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.367,-32.0,-427.0,0,0,0
53,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.384,-32.0,-401.0,0,0,0
54,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.401,-32.0,-382.0,0,0,0
55,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.417,-32.0,-363.0,0,0,0
56,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.435,-32.0,-338.0,0,0,0
57,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.451,-32.0,-319.0,0,0,0
58,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.467,-32.0,-294.0,0,0,0
59,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.483,-32.0,-275.0,0,0,0
60,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.501,-32.0,-257.0,0,0,0
61,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.517,-32.0,-239.0,0,0,0
62,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.534,-33.0,-218.0,0,0,0
63,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.551,-33.0,-204.0,0,0,0
64,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.568,-33.0,-192.0,0,0,0
65,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.585,-32.0,-175.0,0,0,0
66,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.601,-32.0,-161.0,0,0,0
67,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.618,-32.0,-142.0,0,0,0
68,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.634,-32.0,-126.0,0,0,0
69,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.651,-32.0,-112.0,0,0,0
70,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.667,-32.0,-101.0,0,0,0
71,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.684,-32.0,-86.0,0,0,0
72,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.696,-32.0,-78.0,0,0,0
73,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.713,-32.0,-67.0,0,0,0
74,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.729,-32.0,-54.0,0,0,0
75,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.746,-32.0,-41.0,0,0,0
76,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.763,-32.0,-31.0,0,0,0
77,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.779,-32.0,-21.0,0,0,0
78,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.796,-32.0,-9.0,0,0,0
79,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.813,-32.0,5.0,0,0,0
80,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.829,-32.0,16.0,0,0,0
81,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.846,-32.0,26.0,0,0,0
82,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.863,-32.0,35.0,0,0,0
83,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.879,-32.0,43.0,0,0,0
84,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.896,-32.0,55.0,0,0,0
85,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.913,-32.0,63.0,0,0,0
86,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.929,-32.0,70.0,0,0,0
87,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.946,-32.0,77.0,0,0,0
88,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.964,-32.0,82.0,0,0,0
89,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.979,-32.0,83.0,0,0,0
90,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,2.996,-32.0,84.0,0,0,0
91,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.012,-32.0,84.0,0,0,0
92,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.029,-32.0,84.0,0,0,0
93,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.046,-32.0,84.0,0,0,0
94,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.062,-32.0,84.0,0,0,0
95,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.079,-32.0,84.0,0,0,0
96,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.096,-32.0,85.0,0,0,0
97,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.112,-32.0,85.0,0,0,0
98,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.129,-32.0,85.0,0,0,0
99,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.146,-32.0,85.0,0,0,0
100,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.163,-32.0,86.0,0,0,0
101,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.18,-31.0,88.0,0,0,0
102,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.196,-31.0,91.0,0,0,0
103,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.213,-31.0,97.0,0,0,0
104,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.23,-31.0,105.0,0,0,0
105,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.246,-31.0,108.0,0,0,0
106,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.263,-31.0,113.0,0,0,0
107,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.279,-31.0,116.0,0,0,0
108,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.296,-31.0,120.0,0,0,0
109,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.313,-31.0,123.0,0,0,0
110,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.329,-31.0,128.0,0,0,0
111,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.346,-31.0,134.0,0,0,0
112,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.363,-31.0,138.0,0,0,0
113,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.38,-32.0,141.0,0,0,0
114,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.396,-32.0,142.0,0,0,0
115,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.413,-32.0,143.0,0,0,0
116,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.429,-32.0,144.0,0,0,0
117,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.446,-32.0,144.0,0,0,0
118,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.462,-32.0,144.0,0,0,0
119,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.479,-32.0,144.0,0,0,0
120,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.496,-32.0,144.0,0,0,0
121,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.512,-32.0,144.0,0,0,0
122,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.529,-32.0,144.0,0,0,0
123,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.546,-32.0,144.0,0,0,0
124,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.562,-32.0,144.0,0,0,0
125,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.579,-32.0,144.0,0,0,0
126,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.596,-30.0,144.0,0,0,0
127,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.613,-22.0,145.0,0,0,0
128,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.629,-8.0,151.0,0,0,0
129,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.646,6.0,159.0,0,0,0
130,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.663,24.0,168.0,0,0,0
131,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.679,32.0,172.0,0,0,0
132,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.696,33.0,173.0,0,0,0
133,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.712,33.0,173.0,0,0,0
134,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.729,33.0,173.0,0,0,0
135,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.746,33.0,173.0,0,0,0
136,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.762,33.0,173.0,0,0,0
137,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.779,33.0,173.0,0,0,0
138,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.796,33.0,173.0,0,0,0
139,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.812,33.0,173.0,0,0,0
140,48ai,181,avoiding,reversed,Training,2,-26.05,-120.39,3.83,33.0,174.0,0,0,0
