,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.082,-33.0,-819.0,0,0,0
1,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.099,-33.0,-818.0,0,0,0
2,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.115,-33.0,-818.0,0,0,0
3,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.132,-32.0,-818.0,0,0,0
4,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.149,-32.0,-818.0,0,0,0
5,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.166,-32.0,-818.0,0,0,0
6,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.182,-32.0,-817.0,0,0,0
7,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.199,-32.0,-817.0,0,0,0
8,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.215,-32.0,-817.0,0,0,0
9,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.232,-32.0,-817.0,0,0,0
10,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.249,-32.0,-815.0,0,0,0
11,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.266,-32.0,-814.0,0,0,0
12,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.282,-32.0,-814.0,0,0,0
13,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.299,-33.0,-813.0,0,0,0
14,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.316,-33.0,-812.0,0,0,0
15,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.333,-33.0,-811.0,0,0,0
16,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.349,-33.0,-811.0,0,0,0
17,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.365,-33.0,-811.0,0,0,0
18,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.382,-33.0,-811.0,0,0,0
19,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.399,-33.0,-811.0,0,0,0
20,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.415,-33.0,-811.0,0,0,0
21,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.432,-33.0,-810.0,0,0,0
22,48ai,111,avoiding,reversed,Pre-Test,1,-26.05,-120.39,2.449,-33.0,-810.0,0,0,0
