,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.767,-36.0,-813.0,0,0,0
1,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.783,-36.0,-813.0,0,0,0
2,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.8,-36.0,-813.0,0,0,0
3,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.817,-36.0,-813.0,0,0,0
4,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.834,-36.0,-812.0,0,0,0
5,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.85,-36.0,-812.0,0,0,0
6,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.867,-37.0,-812.0,0,0,0
7,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.883,-37.0,-812.0,0,0,0
8,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.901,-37.0,-811.0,0,0,0
9,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.917,-37.0,-811.0,0,0,0
10,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.933,-37.0,-811.0,0,0,0
11,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.945,-37.0,-811.0,0,0,0
12,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.962,-37.0,-811.0,0,0,0
13,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.979,-37.0,-811.0,0,0,0
14,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,0.995,-37.0,-811.0,0,0,0
15,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.012,-37.0,-811.0,0,0,0
16,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.029,-37.0,-811.0,0,0,0
17,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.045,-37.0,-811.0,0,0,0
18,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.062,-37.0,-811.0,0,0,0
19,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.079,-37.0,-811.0,0,0,0
20,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.095,-37.0,-811.0,0,0,0
21,48ai,271,avoiding,reversed,Training,4,-26.05,324.12,1.112,-37.0,-811.0,0,0,0
