participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,4.711,-37.0,-828.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,4.771,-39.0,-828.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,4.834,-38.0,-829.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,4.892,-38.0,-829.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,4.951,-38.0,-829.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.008,-38.0,-829.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.068,-38.0,-826.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.128,-38.0,-792.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.19,-38.0,-742.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.251,-38.0,-667.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.314,-37.0,-567.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.373,-37.0,-473.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.434,-37.0,-360.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.493,-37.0,-265.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.551,-37.0,-175.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.61,-36.0,-102.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.669,-36.0,-25.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.728,-36.0,44.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.788,-36.0,114.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.847,-36.0,175.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.906,-36.0,234.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,5.968,-36.0,282.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.028,-36.0,317.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.087,-36.0,342.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.146,-36.0,372.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.205,-36.0,395.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.264,-36.0,415.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.325,-36.0,434.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.384,-36.0,453.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.443,-36.0,476.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.502,-36.0,498.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.563,-36.0,516.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.622,-36.0,532.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.688,-35.0,549.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.751,-35.0,566.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.811,-35.0,584.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.871,-35.0,604.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.93,-35.0,625.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,6.99,-35.0,643.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,7.051,-35.0,656.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,7.111,-35.0,657.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,7.221,-36.0,657.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,7.28,-38.0,657.0,1,0,0
lingyue3,6,reaching,Pre-Test,1,-26.05,645.14,7.34,-21.0,645.0,0,0,0
