participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,13.865,-36.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,13.924,-36.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,13.983,-36.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.041,-36.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.1,-36.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.159,-43.0,-845.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.218,-50.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.276,-50.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.334,-51.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.392,-52.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.45,-52.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.508,-52.0,-844.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.568,-51.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.627,-50.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.686,-50.0,-842.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.748,-49.0,-841.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.809,-49.0,-841.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.868,-48.0,-840.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.927,-45.0,-837.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,14.987,-33.0,-813.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,15.052,-37.0,-805.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,15.111,-38.0,-792.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,15.171,-38.0,-775.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,15.236,-38.0,-776.0,1,0,0
lingyue3,7,reaching,Pre-Test,1,-26.05,892.09,15.297,-38.0,-804.0,0,0,0
