participant_id,trial_index,task,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.61,-39.0,-831.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.671,-39.0,-830.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.731,-38.0,-819.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.79,-38.0,-792.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.85,-38.0,-758.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.909,-38.0,-734.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,1.97,-38.0,-698.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.032,-38.0,-663.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.092,-37.0,-608.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.153,-37.0,-550.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.214,-37.0,-488.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.274,-37.0,-410.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.381,-36.0,-287.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.441,-36.0,-217.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.5,-36.0,-155.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.56,-36.0,-102.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.617,-36.0,-50.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.682,-36.0,5.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.742,-36.0,68.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.801,-36.0,129.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.861,-36.0,185.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.92,-36.0,235.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,2.981,-36.0,276.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.04,-36.0,308.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.099,-36.0,333.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.158,-36.0,357.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.217,-36.0,386.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.276,-36.0,415.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.337,-36.0,443.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.398,-36.0,475.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.458,-36.0,501.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.517,-36.0,527.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.578,-36.0,544.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.636,-36.0,559.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.698,-36.0,570.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.76,-36.0,581.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.82,-36.0,592.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.881,-36.0,607.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,3.941,-36.0,618.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.001,-36.0,625.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.059,-36.0,628.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.119,-36.0,631.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.184,-36.0,635.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.243,-36.0,637.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.302,-36.0,639.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.364,-36.0,639.0,1,0,0
lingyue3,12,reaching,Pre-Test,1,-26.05,645.14,4.425,-38.0,645.0,0,0,0
